ZCTA20,ZCTA_AREA20,TOT_POP_2020,COUNT_NTM_STOPS,STOPS_PER_CAPITA,STOPS_PER_SQMILE
60133,8.38387394,37899,16,0.422174722,1.908425689
60134,14.5688467,29022,33,1.137068391,2.265107155
60135,46.78833389,6994,0,0,0
60136,7.400462627,7941,0,0,0
60137,10.96845818,37857,127,3.354729652,11.57865524
60139,5.531020641,33946,37,1.089966416,6.68954277
60140,81.03002167,18148,0,0,0
60141,0.420007706,324,27,83.33333588,64.28453827
60142,38.88338471,29206,0,0,0
60143,6.969281673,11490,0,0,0
60144,0.048894048,67,0,0,0
60145,33.80678177,3158,0,0,0
60146,55.54668427,2235,0,0,0
60148,13.822402,52057,107,2.055439234,7.741056919
60150,55.91156006,2077,0,0,0
60151,82.54420471,4248,0,0,0
60152,95.35289764,12323,0,0,0
60153,2.839188814,23351,131,5.610038281,46.13993835
60154,4.36111021,16255,94,5.78283596,21.55414391
60155,1.85581696,7677,31,4.03803587,16.70423317
60156,10.60891724,28681,4,0.139465153,0.37704131
60157,1.546410561,2740,0,0,0
60160,4.551811695,25357,133,5.245100021,29.21913528
60162,3.174164295,7996,73,9.129565239,22.99817848
60163,1.259727359,5079,26,5.119117737,20.63938713
60164,4.911705017,21120,98,4.640151501,19.95233917
60165,0.341521263,4842,14,2.891367197,40.99305344
60169,7.663115025,33162,20,0.603099942,2.609904766
60171,2.251759768,9957,83,8.33584404,36.86006165
60172,6.995331287,24097,0,0,0
60173,6.420336723,12619,59,4.675489426,9.189549446
60174,13.72018051,30796,9,0.292245746,0.65596807
60175,33.51927185,26775,12,0.448179275,0.358002991
60176,2.536640644,11499,56,4.869988918,22.07644272
60177,8.879889488,23097,30,1.298869968,3.378420353
60178,67.1711731,22295,0,0,0
60180,20.95997047,1846,0,0,0
60181,6.507841587,29365,62,2.111356974,9.526968002
60183, , ,0, , 
60184,8.420649529,2447,0,0,0
60185,30.86677933,35581,0,0,0
60187,6.629663944,29611,65,2.19513011,9.804418564
60188,10.05058289,41472,52,1.25385797,5.173829079
60189,10.43742943,30419,35,1.150596619,3.353316069
60190,4.876065254,11255,0,0,0
60191,5.211731434,13972,0,0,0
60192,11.14640522,15618,1,0.064028688,0.089715026
60193,8.809155464,38884,3,0.077152558,0.340554774
60194,3.689326286,19314,8,0.41420731,2.168417692
60195,1.687126637,4689,6,1.279590488,3.556342363
60201,4.511176586,41386,217,5.243319035,48.10274887
60202,3.055166483,32593,145,4.448808193,47.46059036
60203,0.684079945,4248,8,1.88323915,11.69454002
60208, , ,2, , 
60301,0.194801286,2998,27,9.006004334,138.6027832
60302,2.955402851,31568,135,4.276482582,45.67905045
60304,1.549605608,17536,60,3.421532869,38.7195282
60305,2.47709775,10883,64,5.880731583,25.83668709
60401,56.67098236,7590,0,0,0
60402,5.73597908,62729,213,3.395558596,37.13402557
60403,4.889919758,20264,58,2.862218618,11.86113548
60404,15.73367691,19118,4,0.209226906,0.254231751
60406,5.371016026,25849,87,3.365700722,16.19805336
60407,13.51236248,1730,0,0,0
60408,6.386054993,5601,0,0,0
60409,7.74674511,36229,119,3.284661531,15.36128998
60410,24.06407356,13521,0,0,0
60411,30.69020271,56862,213,3.745911121,6.940325737
60415,2.266162157,13945,34,2.438149929,15.00333977
60416,22.81587982,9090,0,0,0
60417,37.09127426,15187,2,0.131691575,0.053921036
60418, , ,34, , 
60419,4.245873451,22289,64,2.871371508,15.07345867
60420,96.70840454,4699,0,0,0
60421,59.7953949,3907,49,12.54159164,0.819461107
60422,3.982686996,9355,0,0,0
60423,37.87786865,31328,0,0,0
60424,52.66424179,2279,0,0,0
60425,5.628019333,8965,9,1.003904104,1.599141598
60426,7.735702515,27863,176,6.316620827,22.75164986
60428,5.074278355,12067,57,4.723626614,11.23312473
60429,4.074246407,15393,45,2.923406839,11.04498768
60430,6.881988525,19728,48,2.433089972,6.974728108
60431,12.84197521,23860,30,1.257334471,2.336089134
60432,8.517091751,20282,269,13.26299191,31.58355141
60433,13.56132603,16029,105,6.550626755,7.742605686
60435,10.82955647,49461,211,4.265987396,19.48371506
60436,17.99372864,18378,169,9.195777893,9.392161369
60437,19.05186272,133,0,0,0
60438,8.061942101,28291,40,1.413877249,4.961583614
60439,29.7058506,24697,2,0.080981493,0.067326807
60440,15.07988167,52440,61,1.163234115,4.045124531
60441,28.14568901,33934,98,2.887959004,3.481883049
60442,67.03159332,11310,0,0,0
60443,11.2592783,21698,22,1.013918281,1.953944087
60444,49.65777588,1927,0,0,0
60445,4.292529106,25411,41,1.613474488,9.551478386
60446,19.50836945,40032,30,0.749400497,1.537801504
60447,67.61865234,13907,0,0,0
60448,18.31101799,25878,0,0,0
60449,49.24009323,9707,2,0.206036881,0.040617306
60450,157.6142426,20600,0,0,0
60451,25.15689468,36036,7,0.194250196,0.278253734
60452,8.587598801,27605,45,1.63013947,5.240114212
60453,8.494128227,55515,167,3.008195877,19.66064072
60455,4.239904404,15998,61,3.812976599,14.38711643
60456,0.478897184,4216,14,3.320683003,29.23383331
60457,3.134056091,13831,48,3.470464945,15.31561565
60458,2.91683507,15318,30,1.958480239,10.28512001
60459,4.182366848,28447,92,3.234084368,21.99711418
60460,99.10262299,1206,0,0,0
60461,3.366657257,4677,9,1.924310446,2.673274756
60462,15.97858715,40067,71,1.772031903,4.443446636
60463,5.264796257,14556,16,1.09920311,3.039053917
60464,13.16307735,9625,8,0.83116883,0.607760608
60465,4.304503918,17197,62,3.605279923,14.40351772
60466,6.316099167,20856,38,1.82201767,6.016371727
60467,14.76915932,26056,30,1.151366234,2.031259775
60468,69.61911011,5986,0,0,0
60469,1.133671999,5482,15,2.736227751,13.23134041
60470,42.89922333,430,0,0,0
60471,3.968636036,13875,0,0,0
60472,1.689738631,4968,55,11.07085323,32.54941177
60473,7.844130039,22187,66,2.974714994,8.413934708
60474,5.371923923,745,0,0,0
60475,4.818327427,9782,57,5.827029228,11.82983112
60476,3.310979605,2313,14,6.052745342,4.228355885
60477,14.22062969,36843,73,1.981380463,5.133387089
60478,9.785400391,16573,18,1.086103916,1.839475036
60479,39.20952225,1082,0,0,0
60480,11.23811626,5009,10,1.996406436,0.889828861
60481,123.5234604,11531,0,0,0
60482,2.33372426,10732,35,3.261274576,14.99748707
60484,7.527688026,6658,51,7.659957886,6.774988651
60487,7.47599411,26822,5,0.186414138,0.668807387
60490,9.670276642,21851,0,0,0
60491,25.58982658,22848,32,1.40056026,1.250496984
60501,4.355676174,11840,43,3.631756783,9.872175217
60502,11.16893101,22970,25,1.088376164,2.23835206
60503,4.274905205,17229,0,0,0
60504,8.781752586,39449,43,1.090014935,4.8965168
60505,10.14092732,71617,158,2.206180096,15.58042908
60506,21.24618149,55895,152,2.71938467,7.15422678
60510,24.38892937,29352,41,1.396838427,1.681090593
60511,29.93032455,1746,0,0,0
60512,6.552715302,1671,0,0,0
60513,3.154606342,18537,110,5.93407774,34.86964417
60514,2.03788662,9970,0,0,0
60515,11.81701374,27978,68,2.430481196,5.754415035
60516,7.576249599,29639,37,1.24835515,4.883682728
60517,9.326154709,32099,31,0.965762198,3.3239851
60518,132.6357574,3854,0,0,0
60519,0.052001398,26,0,0,0
60520,45.03646088,2958,0,0,0
60521,4.729652405,18095,0,0,0
60523,8.953663826,9763,69,7.067499638,7.706342697
60525,13.05585861,30274,132,4.36017704,10.11040401
60526,3.88242507,13178,39,2.959477902,10.04526806
60527,14.39935303,26800,3,0.111940302,0.208342701
60530,27.91539574,779,0,0,0
60531,61.42615509,2004,0,0,0
60532,8.544045448,28586,26,0.909536123,3.043055058
60534,1.872247219,10321,43,4.166263104,22.96705246
60536,0.134074748,108,0,0,0
60537,0.826045096,655,0,0,0
60538,9.702934265,28206,0,0,0
60539,0.867933691,175,2,11.4285717,2.304323435
60540,13.21970654,43887,43,0.979789019,3.252719641
60541,83.07003021,3615,0,0,0
60542,9.470650673,18363,27,1.470348001,2.850912809
60543,41.94668198,40930,0,0,0
60544,24.21006012,27709,2,0.072178714,0.082610287
60545,36.59513474,13476,0,0,0
60546,3.985531092,15208,71,4.668595314,17.81443977
60548,41.37608337,12170,0,0,0
60549,23.76131821,337,0,0,0
60550,41.36804962,1261,0,0,0
60551,59.30487442,5200,0,0,0
60552,26.60463524,4443,0,0,0
60553,48.87648392,749,0,0,0
60554,35.53111649,12458,0,0,0
60555,8.035358429,13282,0,0,0
60556,52.36433411,2406,0,0,0
60557,0.878334522,255,0,0,0
60558,2.844183683,13247,0,0,0
60559,4.69548893,24642,65,2.637772799,13.84307384
60560,79.37983704,25273,0,0,0
60561,6.644845486,22674,33,1.455411434,4.966255665
60563,14.56462669,38785,62,1.598556161,4.256888866
60564,16.01919937,43667,22,0.503812969,1.373352051
60565,12.87919331,39261,0,0,0
60585,14.88408756,25503,0,0,0
60586,17.45777512,46942,0,0,0
60601,0.388651192,14513,54,3.720802069,138.9420624
60602,0.082405783,1596,25,15.66416073,303.37677
60603,0.118635677,1186,21,17.7065773,177.0125122
60604,0.077234715,729,28,38.40877914,362.5312805
60605,1.430425525,30950,104,3.360258579,72.70563507
60606,0.232064769,3204,33,10.2996254,142.2016754
60607,2.313337564,30306,146,4.817527771,63.11227798
60608,6.246691704,80011,342,4.274412155,54.74898148
60609,7.74958992,60551,420,6.936301708,54.19641495
60610,1.11228931,40954,126,3.076622486,113.2798767
60611,0.792924464,33937,93,2.740371943,117.2873383
60612,3.718800783,32240,302,9.367245674,81.20897675
60613,2.328098297,51399,174,3.385279894,74.73911285
60614,3.222122192,72391,186,2.569380283,57.72592926
60615,2.188758373,41198,153,3.713772535,69.90264893
60616,3.800082207,52557,231,4.395227909,60.78815842
60617,13.6727438,82101,414,5.042569637,30.27921867
60618,4.993988037,94646,275,2.905563831,55.0662117
60619,6.123307228,61372,316,5.148927689,51.60609818
60620,6.997307301,68761,305,4.435654163,43.5881958
60621,3.754273653,26736,238,8.901855469,63.39442062
60622,2.499871254,52957,171,3.229034901,68.40352631
60623,5.376796722,77732,345,4.438326359,64.16459656
60624,3.547156096,35054,198,5.648427963,55.81936646
60625,3.763470173,78820,207,2.626236916,55.00242996
60626,1.716443062,51017,118,2.312954426,68.74681854
60628,10.97778034,65008,373,5.737755299,33.97772598
60629,7.048385143,107930,259,2.399703503,36.74600601
60630,4.741366386,55692,257,4.614666462,54.20378494
60631,3.746273279,28864,151,5.231430054,40.30672455
60632,7.449363709,86715,332,3.828634024,44.56756592
60633,9.747904778,12720,75,5.896226406,7.693961144
60634,7.109434605,75604,306,4.047404766,43.04139709
60636,3.912596226,30039,220,7.323812485,56.22864914
60637,4.527620316,46621,310,6.649363995,68.46863556
60638,11.06474686,57057,291,5.100162983,26.29974365
60639,4.962460041,88515,325,3.67169404,65.49171448
60640,2.361327887,69726,171,2.452456713,72.41687775
60641,4.026741028,70163,214,3.050040722,53.14471436
60642,1.66767478,20191,98,4.853647709,58.76445389
60643,7.355525017,48572,305,6.279337883,41.4654274
60644,3.510809183,45919,297,6.467910767,84.5958786
60645,2.225903988,46924,139,2.962236881,62.44653702
60646,4.437788963,29043,171,5.887821674,38.5327034
60647,3.96275878,85658,266,3.105372429,67.12495422
60649,3.619935036,47084,181,3.844193459,50.00089645
60651,3.462938309,63679,204,3.203567982,58.90951157
60652,4.837917805,42296,170,4.019292831,35.13908386
60653,2.359554529,33574,137,4.08053875,58.06180573
60654,0.541795909,20812,71,3.411493301,131.0456543
60655,4.407991409,27771,114,4.10500145,25.86211967
60656,3.23681879,28982,71,2.449796438,21.93511772
60657,2.174513817,70489,151,2.142178297,69.44081116
60659,2.359671831,43843,128,2.919508219,54.24483109
60660,1.273791909,45131,85,1.883406043,66.72989655
60661,0.305582881,10734,34,3.167505026,111.2627792
60706,3.082159281,22804,106,4.648307324,34.39147186
60707,3.577918291,42434,145,3.417071104,40.52635956
60712,2.691648245,12338,102,8.267142296,37.89499664
60714,6.279388905,29429,446,15.15511894,71.02601624
60803,7.754943848,22447,46,2.049271584,5.931699753
60804,7.115486145,81505,308,3.778909206,43.2858696
60805,3.407996655,19290,96,4.976671696,28.16904259
60827,7.026931763,28327,104,3.671408892,14.80020046
60901,97.30814362,35432,0,0,0
60910,2.406211376,520,0,0,0
60911,62.24516678,1337,0,0,0
60912,36.52555466,533,0,0,0
60913,45.08880234,1717,0,0,0
60914,48.92305756,29192,0,0,0
60915,3.424146652,10313,0,0,0
60917,36.26153946,492,0,0,0
60918,50.81872177,693,0,0,0
60919,35.25136566,535,0,0,0
60920,1.795264244,166,0,0,0
60921,71.66333008,1627,0,0,0
60922,54.87888336,2571,0,0,0
60924,70.33422089,1496,0,0,0
60926,3.181097507,45,0,0,0
60927,73.36625671,2150,0,0,0
60928,10.18987846,574,0,0,0
60929,38.21340561,627,0,0,0
60930,44.11241531,814,0,0,0
60931,47.65830994,547,0,0,0
60932,0.327389538,379,0,0,0
60933,2.518988848,312,0,0,0
60934,31.42741585,189,0,0,0
60935,18.52383804,1295,0,0,0
60936,97.18128204,4074,0,0,0
60938,51.14571762,1828,0,0,0
60939, , ,0, , 
60940,76.73735046,3062,0,0,0
60941,51.48133087,2146,0,0,0
60942,115.3098221,5800,0,0,0
60945,2.340815783,285,0,0,0
60946,44.2355156,457,0,0,0
60948,49.52613449,1663,0,0,0
60949,22.85486221,626,0,0,0
60950,76.62294006,11604,0,0,0
60951,50.07436371,851,0,0,0
60952,41.89546585,536,0,0,0
60953,151.9808502,2651,0,0,0
60954,66.23651886,5706,0,0,0
60955,86.33982086,1626,0,0,0
60956, , ,0, , 
60957,104.9321289,5418,0,0,0
60958,52.38930512,1529,0,0,0
60959,55.07204437,1053,0,0,0
60960,82.53942871,883,0,0,0
60961,38.00515747,833,0,0,0
60962,39.44899368,609,0,0,0
60963,78.42876434,1485,0,0,0
60964,74.54678345,4884,0,0,0
60966,60.16348648,1475,0,0,0
60967, , ,0, , 
60968,47.35494232,451,0,0,0
60969,0.254959464,69,0,0,0
60970,127.3370972,6509,0,0,0
60973,28.37538719,338,0,0,0
60974,1.209869623,314,0,0,0
61001,40.17384338,1146,0,0,0
61006,70.35483551,1515,0,0,0
61007,24.67871094,332,0,0,0
61008,84.31626892,34526,0,0,0
61010,38.19362259,7354,0,0,0
61011,38.53120422,2308,0,0,0
61012,36.17575836,2594,0,0,0
61013,0.470401376,411,0,0,0
61014,63.4729805,1145,0,0,0
61015,39.12763596,944,0,0,0
61016,28.26476097,4925,0,0,0
61018,33.50137329,1042,0,0,0
61019,37.41386795,3040,0,0,0
61020,31.45805168,2971,0,0,0
61021,150.0743103,22379,0,0,0
61024,59.06519699,2515,0,0,0
61025,35.60130692,4590,0,0,0
61027,0.504117012,84,0,0,0
61028,113.4159241,1809,0,0,0
61030,60.8872757,2248,0,0,0
61031,44.9258194,1639,0,0,0
61032,148.6830444,29451,0,0,0
61036,95.77552795,6652,0,0,0
61037,0.135839999,97,0,0,0
61038,42.71853256,869,0,0,0
61039,28.64439964,910,0,0,0
61041,80.29152679,1345,0,0,0
61042,66.71320343,659,0,0,0
61043,0.480446607,130,0,0,0
61044,13.05260372,153,0,0,0
61046,83.99024963,2325,0,0,0
61047,66.39946747,1749,0,0,0
61048,81.77714539,3775,0,0,0
61049,20.40879059,700,0,0,0
61050,10.2694912,329,0,0,0
61051,50.67953873,1493,0,0,0
61052,27.63912201,872,0,0,0
61053,107.7243423,2560,0,0,0
61054,41.76841736,3660,0,0,0
61057,0.64385587,84,0,0,0
61059,1.141701341,237,0,0,0
61060,36.57927322,1452,0,0,0
61061,105.360466,6555,0,0,0
61062,74.73396301,2075,0,0,0
61063,74.54425812,4236,0,0,0
61064,108.8715057,3988,0,0,0
61065,50.93603134,10684,0,0,0
61067,31.48726654,693,0,0,0
61068,120.6515503,14194,0,0,0
61070,32.36587143,1598,0,0,0
61071,72.47927857,14006,0,0,0
61072,52.34459686,11121,0,0,0
61073,27.93719101,20045,0,0,0
61074,73.54664612,4299,0,0,0
61075,52.19578171,1024,0,0,0
61077,0.794051886,0,0, ,0
61078,55.3591156,1270,0,0,0
61079,3.864608765,189,0,0,0
61080,25.05062866,10053,1,0.099472791,0.039919157
61081,124.3887405,20910,0,0,0
61084,34.77780533,3102,0,0,0
61085,127.1720047,3042,0,0,0
61087,27.15147209,1394,0,0,0
61088,56.57159805,6348,0,0,0
61089,44.35232544,621,0,0,0
61091,2.522819281,67,0,0,0
61101,41.52301407,19083,0,0,0
61102,34.11252213,17506,0,0,0
61103,16.33642006,23951,0,0,0
61104,4.500211239,18886,0,0,0
61107,14.91866875,30412,0,0,0
61108,10.91694641,29084,0,0,0
61109,38.52176285,26462,0,0,0
61111,14.22791767,22789,0,0,0
61112,0.789417148,76,0,0,0
61114,8.14383316,14928,0,0,0
61115,10.64880467,22404,0,0,0
61201,17.87304688,38018,530,13.94076443,29.65358925
61230,19.2488842,918,0,0,0
61231,153.4754791,5319,0,0,0
61232,3.22905159,1249,0,0,0
61233, , ,0, , 
61234,55.70611191,1122,0,0,0
61235,52.40849686,1706,0,0,0
61236,0.801113725,73,0,0,0
61237, , ,0, , 
61238,101.2797394,3081,0,0,0
61239,0.790892065,1225,4,3.265306234,5.057579994
61240,36.42294693,5889,0,0,0
61241,19.11581039,7077,16,2.260844946,0.83700347
61242,31.38465309,1227,0,0,0
61243,25.66683388,209,0,0,0
61244,26.94755554,23194,192,8.278002739,7.124950409
61250,87.16158295,2716,0,0,0
61251,17.56122017,402,0,0,0
61252,58.72690964,5246,0,0,0
61254,166.492157,11310,0,0,0
61256,1.483913422,2041,4,1.959823608,2.695574999
61257,41.25570679,1067,4,3.748828411,0.096956283
61258,0.371885478,178,0,0,0
61259,76.83213806,1309,0,0,0
61260,58.2632637,754,0,0,0
61261,16.56410217,750,0,0,0
61262,51.22530365,1007,0,0,0
61263,1.367009759,735,0,0,0
61264,68.8695755,10413,87,8.354941368,1.263257384
61265,19.21993256,42746,683,15.97810364,35.536026
61270,150.9772949,6739,0,0,0
61272,89.2460556,1227,0,0,0
61273,45.7602272,3146,0,0,0
61274,23.58520889,257,0,0,0
61275,33.24651337,4878,0,0,0
61276,0.33883515,66,0,0,0
61277,133.6890564,3247,0,0,0
61278,1.550784349,411,0,0,0
61279,39.25243759,1020,0,0,0
61281,40.19124603,2455,0,0,0
61282,3.141535997,7693,100,12.99882984,31.83156204
61283,83.55731964,1671,0,0,0
61284,44.40059662,1669,0,0,0
61285,44.44112396,1828,0,0,0
61301,42.2537384,9785,0,0,0
61310,108.6246033,3764,0,0,0
61311,16.35364723,357,0,0,0
61312,32.58719254,466,0,0,0
61313,40.64587402,236,0,0,0
61314,45.25003052,871,0,0,0
61315,1.24631691,220,0,0,0
61316,1.287389278,215,0,0,0
61317,1.018941402,479,0,0,0
61318,33.13143158,677,0,0,0
61319,49.30163574,1268,0,0,0
61320,0.853461444,622,0,0,0
61321,28.8758049,315,0,0,0
61322,3.581063271,1498,0,0,0
61323,0.127061203,102,0,0,0
61324,0.205509439,101,0,0,0
61325,46.80931854,1085,0,0,0
61326,47.92471314,2166,0,0,0
61327,36.29203415,1459,0,0,0
61328,1.497588396,70,0,0,0
61329,2.131392479,1242,0,0,0
61330,73.29177094,1295,0,0,0
61331,0.027626768,0,0, ,0
61332,0.742232382,143,0,0,0
61333,17.29702187,330,0,0,0
61334,39.028965,677,0,0,0
61335,21.46743012,318,0,0,0
61336,37.42164993,450,0,0,0
61337,7.150849819,548,0,0,0
61338,6.673046112,201,0,0,0
61340,0.871839881,373,0,0,0
61341,91.67246246,7599,0,0,0
61342,108.155983,8474,0,0,0
61344,21.76500511,445,0,0,0
61345,47.3262558,735,0,0,0
61346,0.543028355,57,0,0,0
61348,39.31489182,4358,0,0,0
61349,61.98424149,1083,0,0,0
61350,152.5425262,23969,0,0,0
61353,32.31183624,1346,0,0,0
61354,42.57381439,10435,0,0,0
61356,189.6340179,10513,0,0,0
61358,23.44867134,308,0,0,0
61359,0.738395691,369,0,0,0
61360,47.40192032,3307,0,0,0
61361,88.84368897,1181,0,0,0
61362,25.40833855,5450,0,0,0
61363,0.514473379,281,0,0,0
61364,157.3270874,18489,0,0,0
61367,43.31792831,760,0,0,0
61368,72.37589264,1334,0,0,0
61369,43.58439255,1576,0,0,0
61370,44.60113907,1354,0,0,0
61371, , ,0, , 
61372,0.631825686,156,0,0,0
61373,47.03593445,2108,0,0,0
61374,3.241499424,115,0,0,0
61375,48.58544159,1049,0,0,0
61376,97.70294952,1934,0,0,0
61377,51.26945877,1531,0,0,0
61378,60.58292007,307,0,0,0
61379,39.74760819,1454,0,0,0
61401,122.8767929,32831,0,0,0
61402, , ,0, , 
61410,45.015728,3877,0,0,0
61411,39.06138992,367,0,0,0
61412,79.77923584,1377,0,0,0
61413,29.595541,929,0,0,0
61414,54.80165863,852,0,0,0
61415,108.7321091,2041,0,0,0
61416,0.617071927,269,0,0,0
61417,23.71655083,312,0,0,0
61418,49.87274551,645,0,0,0
61419,0.531849921,92,0,0,0
61420,68.48000336,1037,0,0,0
61421,99.25195313,1398,0,0,0
61422,43.29517746,3116,0,0,0
61423,42.95323944,582,0,0,0
61424,0.707872391,68,0,0,0
61425,33.01667023,503,0,0,0
61426,3.054930925,92,0,0,0
61427,57.87007904,2066,0,0,0
61428,29.56564713,953,0,0,0
61430,1.480085611,603,0,0,0
61431,34.26977158,214,0,0,0
61432,37.10715866,654,0,0,0
61433,1.060838103,115,0,0,0
61434,78.65054321,2859,0,0,0
61435,17.4458065,13,0,0,0
61436,61.17687225,797,0,0,0
61437,37.75564575,675,0,0,0
61438,40.70333099,776,0,0,0
61439,1.249538898,277,0,0,0
61440,43.18954849,771,0,0,0
61441,60.24254608,1030,0,0,0
61442,28.58734703,718,0,0,0
61443,100.5440063,13686,0,0,0
61447,42.32797241,1115,0,0,0
61448,40.90462875,3835,0,0,0
61449,36.64201355,227,0,0,0
61450,76.33703613,1776,0,0,0
61451,21.44369316,236,0,0,0
61452,30.38611984,205,0,0,0
61453,56.96675873,644,0,0,0
61454,34.05440521,440,0,0,0
61455,162.5287781,20020,0,0,0
61458,81.32884979,494,0,0,0
61459,34.80495071,355,0,0,0
61460,31.27694511,275,0,0,0
61462,142.2314301,11177,0,0,0
61465,40.43408203,1173,0,0,0
61466,23.88207817,319,0,0,0
61467,51.69941711,1183,0,0,0
61468,1.200142622,180,0,0,0
61469,41.22982788,2160,0,0,0
61470,19.33016396,659,0,0,0
61471,0.095046766,123,0,0,0
61472,39.18440628,565,0,0,0
61473,107.0857391,1297,0,0,0
61474,26.13292122,257,0,0,0
61475,33.79508591,206,0,0,0
61476,44.47243118,448,0,0,0
61477,50.82293701,539,0,0,0
61478,34.44979858,202,0,0,0
61479,11.35090733,105,0,0,0
61480,71.85295868,1249,0,0,0
61482,50.88512039,555,0,0,0
61483,97.41239929,1923,0,0,0
61484,47.3590622,804,0,0,0
61485,47.00951004,359,0,0,0
61486,43.40653992,1415,0,0,0
61488,23.60488129,1252,0,0,0
61489,47.07643127,847,0,0,0
61490,36.53039551,1053,0,0,0
61491,96.04695129,2099,0,0,0
61501,75.0387497,1741,0,0,0
61516,31.15281105,769,0,0,0
61517,68.4971695,3442,0,0,0
61519,3.137526274,225,0,0,0
61520,151.9938354,16509,0,0,0
61523,53.26990509,10912,3,0.274926692,0.056316976
61524,0.248002678,359,0,0,0
61525,32.71617127,9318,0,0,0
61526,30.58299446,725,0,0,0
61528,18.53535652,2862,0,0,0
61529,64.50527191,2839,0,0,0
61530,63.74261856,6624,0,0,0
61531,56.32988739,3110,0,0,0
61532,30.79228973,647,0,0,0
61533,40.60124588,2315,0,0,0
61534,55.94216919,1881,0,0,0
61535,7.42914629,2117,0,0,0
61536,40.8665123,2907,0,0,0
61537,57.12483597,2725,0,0,0
61539,1.113101602,156,0,0,0
61540,52.65417099,2676,0,0,0
61541,0.164127782,107,0,0,0
61542,113.1300049,3439,0,0,0
61543,7.485499382,137,0,0,0
61544,39.73469162,749,0,0,0
61545,27.01418877,748,0,0,0
61546,94.59703827,3589,0,0,0
61547,21.98125649,4035,0,0,0
61548,75.67819977,11966,0,0,0
61550,41.21863174,17565,0,0,0
61552,1.110702038,249,0,0,0
61553,1.04703033,255,0,0,0
61554,73.79456329,41786,58,1.388024688,0.785965741
61559,97.15352631,3493,0,0,0
61560,34.61896896,637,0,0,0
61561,56.2544899,2307,0,0,0
61562,0.044255417,58,0,0,0
61563,0.381710261,467,0,0,0
61564,0.976781309,982,0,0,0
61565,65.48905182,1418,0,0,0
61567,50.79340363,396,0,0,0
61568,67.79758453,4405,0,0,0
61569,36.07022476,993,0,0,0
61570,69.03646851,1767,0,0,0
61571,53.4685669,24840,15,0.603864729,0.280538648
61572,38.5989418,1217,0,0,0
61602,1.114448786,726,55,75.75757599,49.35175323
61603,4.224720478,16083,128,7.958714008,30.29786301
61604,15.19350433,29362,192,6.539063931,12.6369791
61605,4.378270626,14556,137,9.41192627,31.29089355
61606,1.224318743,8317,55,6.612961292,44.92294312
61607,33.6450119,10846,4,0.368799567,0.118888348
61610,4.139986515,5074,4,0.788332701,0.966186702
61611,40.96672821,24235,96,3.961213112,2.343364954
61614,12.02726173,28815,156,5.41384697,12.97053337
61615,29.62057495,21878,85,3.885181427,2.869626999
61616,2.541546106,5825,37,6.351931095,14.55806732
61625,0.062651254,399,1,2.50626564,15.96137238
61701,11.02715397,35411,219,6.184518814,19.86006546
61704,19.04393959,36704,73,1.988884091,3.833240509
61705,86.89820862,12584,4,0.317863941,0.046030868
61720,29.88532448,264,0,0,0
61721,34.15996933,707,0,0,0
61722,51.69423294,609,0,0,0
61723,63.40956879,2688,0,0,0
61724,32.62533951,518,0,0,0
61725,45.01667404,2018,0,0,0
61726,94.66213226,2442,0,0,0
61727,127.1890106,9425,0,0,0
61728,69.43228912,1252,0,0,0
61729,18.52758598,1376,0,0,0
61730,28.95582962,515,0,0,0
61731,22.69961357,149,0,0,0
61732,62.28602982,2116,0,0,0
61733,22.35413551,911,0,0,0
61734,76.49892426,2760,0,0,0
61735,20.95810127,434,0,0,0
61736,34.63788223,1968,0,0,0
61737,34.32420731,437,0,0,0
61738,86.2390213,4484,0,0,0
61739,106.0643311,4573,0,0,0
61740,70.24227905,1412,0,0,0
61741,52.8512764,1679,0,0,0
61742,6.164702892,1221,0,0,0
61743,15.34929371,157,0,0,0
61744,77.71394348,1811,0,0,0
61745,74.41394806,4571,0,0,0
61747,28.85995293,1418,0,0,0
61748,43.53177643,2657,0,0,0
61749,35.73897934,552,0,0,0
61750,0.098793507,187,0,0,0
61751,1.66161263,76,0,0,0
61752,86.35565949,4388,0,0,0
61753,82.15027618,3094,0,0,0
61754,78.20394135,1157,0,0,0
61755,46.6699295,4695,0,0,0
61756,84.0051651,2575,0,0,0
61759,34.53285217,1463,0,0,0
61760,69.93360138,2296,0,0,0
61761,42.56501007,55198,168,3.043588638,3.946903706
61764,154.5307922,14015,0,0,0
61769,36.20750809,676,0,0,0
61770,60.4632225,1139,0,0,0
61771,26.08313561,627,0,0,0
61772,24.24096108,258,0,0,0
61773,42.58215332,320,0,0,0
61774,42.86402893,1019,0,0,0
61775,32.18915939,286,0,0,0
61776,40.24762726,1135,0,0,0
61777,36.3526001,1144,0,0,0
61778,30.0858345,653,0,0,0
61801,5.400535107,30855,602,19.5106144,111.4704361
61802,82.06050873,20100,538,26.76616859,6.556137562
61810,23.9090271,282,0,0,0
61811,26.53452683,740,0,0,0
61812,21.97138786,347,0,0,0
61813,63.87822723,1618,0,0,0
61814,23.56808662,1097,0,0,0
61815,0.230569392,240,0,0,0
61816,27.14217567,461,0,0,0
61817,29.74748421,2436,0,0,0
61818,39.03963852,1614,0,0,0
61820,5.932585716,38017,723,19.01780701,121.8692856
61821,7.693181515,30937,614,19.84678459,79.81093597
